,公司,年月,TSE新產業名,TEJ子產業名,實收資本額(元),實收資本額(NTD),本期匯出金額(NTD),期末帳面值(NTD),累計台灣匯出總額(NTD),經濟部核准金額(NTD),  現金及約當現金,  不動產廠房及設備,  其他應付款,  當期所得稅負債,  應計退休金負債,  股本,    法定盈餘公積,    未分配盈餘,  保留盈餘,母公司股東權益合計,股東權益總額,營業收入淨額,營業費用,稅前淨利,所得稅費用,繼續營業單位損益,合併總損益,本期綜合損益總額,歸屬母公司淨利（損）,綜合損益歸屬母公司,加權平均股數,稀釋稅後淨利,加權平均股數－稀釋,稅前息前淨利,稅前息前折舊前淨利,常續性稅後淨利,期末普通股－現金股利,  稅前淨利－CFO,  折舊－CFO,  攤提－CFO,來自營運之現金流量,期初現金及約當現金,期末現金及約當現金,期末累計匯出金額(NTD)
238,1316,2012-12-28,M2500 建材營造,M25A 建設,1846776260,40656.0,0.0,52787.0,40656.0,40656,458799.0,736689,55861.0,4596.0,0.0,668127,363.0,-126081.0,-125718.0,603300,1158480,1534377.0,422065.0,-149021.0,-4112.0,-144909.0,-144909.0,-146506.0,-138429.0,-141724.0,63651.0,,,-131567.0,-54305.0,-140145.0,0.0,-149021.0,74344.0,2918.0,44431.0,322741.0,458799.0,40656.0
239,1319,2018-12-28,M2200 汽車工業,M15D 汽車組件,5914770680,7511176.0,56549.0,6258612.0,5904855.0,5804855,1135966.0,20448987,1690071.0,346107.0,609197.0,5914771,2105450.0,8923902.0,11087074.0,20947294,21873327,23006584.0,3412255.0,2416411.0,484463.0,1931948.0,1931948.0,1765207.0,1926010.0,1775837.0,591477.0,1926010.0,591613.0,2592914.0,5801887.0,1920181.0,1005511.0,2416411.0,2869615.0,339358.0,4702741.0,1236257.0,1135966.0,5904855.0
240,1319,2017-12-29,M2200 汽車工業,M15D 汽車組件,5914770680,7266929.0,0.0,6588390.0,5679894.0,5679894,1236257.0,19758993,1685128.0,328496.0,697368.0,5914771,1871315.0,8367931.0,10374788.0,20381094,21335968,24452883.0,3426237.0,3005127.0,609646.0,2395481.0,2395481.0,2473770.0,2341351.0,2431438.0,591477.0,2341351.0,591564.0,3131539.0,6110610.0,2384043.0,1212528.0,3005127.0,2709086.0,269985.0,5343566.0,1504666.0,1236257.0,5679894.0
241,1319,2016-12-30,M2200 汽車工業,M15D 汽車組件,5914770680,7828424.0,371243.0,6416272.0,6143071.0,6143071,1504666.0,18679840,1815477.0,363882.0,789500.0,5914771,1629768.0,7645334.0,9275102.0,19203588,20152151,24181282.0,3307034.0,3076215.0,597751.0,2478464.0,2478464.0,1895297.0,2415469.0,1907008.0,591477.0,2415469.0,591556.0,3207901.0,6197073.0,2455303.0,1253931.0,3076215.0,2698035.0,291137.0,5566572.0,2053202.0,1504666.0,6143071.0
242,1319,2015-12-31,M2200 汽車工業,M15D 汽車組件,5914770680,7677708.0,198396.0,6382368.0,5912003.0,5912003,2053202.0,18352289,1990268.0,216244.0,1036837.0,5914771,1460211.0,6265878.0,7726089.0,18124647,19129896,22456256.0,3327218.0,2091455.0,360519.0,1730936.0,1730936.0,1659816.0,1695564.0,1625500.0,591477.0,1695564.0,591477.0,2240268.0,5147296.0,1726942.0,828068.0,2091455.0,2631904.0,275124.0,5102980.0,1195358.0,2053202.0,5912003.0
243,1319,2014-12-31,M2200 汽車工業,M15D 汽車組件,5914770680,7577105.0,642957.0,6260319.0,5480162.0,5480162,1195358.0,16925915,2122294.0,213523.0,960854.0,5914771,1369222.0,5187577.0,6556799.0,16927096,17962990,21141658.0,3640523.0,1200009.0,247486.0,952523.0,952523.0,1137475.0,909886.0,1068006.0,591477.0,928640.0,614631.0,1326856.0,3946765.0,958049.0,437693.0,1200009.0,2395431.0,224478.0,3305791.0,1071829.0,1195358.0,5480162.0
244,1319,2013-12-31,M2200 汽車工業,M15D 汽車組件,5914770680,6909473.0,902989.0,5397460.0,4565713.0,4918138,1071829.0,15669861,1526431.0,195335.0,1019869.0,5914771,1234538.0,4954282.0,6342724.0,16570320,17843443,19616358.0,3129949.0,1698445.0,299830.0,1398615.0,1398615.0,1882472.0,1346842.0,1754693.0,589965.0,1365237.0,612456.0,1802663.0,4204042.0,1472488.0,650625.0,1698445.0,2204172.0,197207.0,3035952.0,1389851.0,1071829.0,4565713.0
245,1319,2012-12-28,M2200 汽車工業,M15D 汽車組件,5914770680,4298242.0,0.0,3683001.0,1089021.0,3908301,1389851.0,15042392,1184282.0,130181.0,1170036.0,5770508,1153482.0,4149752.0,5303234.0,14965392,16399630,17004822.0,2909093.0,963702.0,189125.0,774577.0,774577.0,494496.0,732691.0,493761.0,574027.0,,,1072725.0,3271669.0,783576.0,201968.0,963702.0,2005783.0,193161.0,3283032.0,1417392.0,1389851.0,1089021.0
246,1321,2018-12-28,M1300 塑膠工業,M13A8 塑膠加工,2272282680,1394496.0,0.0,326960.0,1394496.0,1394496,382434.0,3822843,210306.0,27.0,106386.0,2272283,0.0,-289406.0,2688839.0,5347099,5347099,4777348.0,342080.0,-49805.0,21989.0,-71794.0,-71794.0,-58859.0,-71794.0,-58859.0,220686.0,-71794.0,220686.0,-21503.0,181015.0,-34597.0,0.0,-49805.0,201254.0,1264.0,217307.0,332844.0,382434.0,1394496.0
247,1321,2017-12-29,M1300 塑膠工業,M13A8 塑膠加工,2272282680,1394496.0,0.0,397432.0,1394496.0,1394496,332844.0,4082282,178318.0,9.0,94146.0,2272283,0.0,-407981.0,2570264.0,4780490,4780490,4467046.0,334370.0,-10115.0,71316.0,-81431.0,-81431.0,-85453.0,-81431.0,-85453.0,220686.0,-81431.0,220686.0,28117.0,248455.0,-80390.0,0.0,-10115.0,219089.0,1249.0,34411.0,314474.0,332844.0,1394496.0
248,1321,2016-12-30,M1300 塑膠工業,M13A8 塑膠加工,2272282680,1394496.0,0.0,444755.0,1394496.0,1394496,314474.0,4230533,215978.0,70830.0,85815.0,2272283,0.0,-313330.0,2664915.0,4865943,4865943,4362800.0,350770.0,65065.0,79691.0,-14626.0,-14626.0,-96323.0,-14626.0,-96323.0,220686.0,-14626.0,220686.0,101837.0,329620.0,-22470.0,0.0,65065.0,226439.0,1344.0,-111337.0,322924.0,314474.0,1394496.0
249,1321,2015-12-31,M1300 塑膠工業,M13A8 塑膠加工,2272282680,1394496.0,0.0,489598.0,1394496.0,1394496,322924.0,4238668,585587.0,42.0,58943.0,2272283,0.0,-249241.0,2729004.0,4962266,4962266,4596042.0,358430.0,38519.0,1390.0,37129.0,37129.0,5707.0,37129.0,5707.0,220686.0,37129.0,220686.0,56092.0,201239.0,-9915.0,0.0,38519.0,143751.0,1396.0,82458.0,262191.0,322924.0,1394496.0
250,1321,2014-12-31,M1300 塑膠工業,M13A8 塑膠加工,2272282680,1394496.0,0.0,549305.0,1394496.0,1394496,262191.0,7196116,349535.0,30.0,460650.0,2272283,0.0,2705680.0,2705680.0,4956559,4956559,5365933.0,381240.0,-144782.0,243.0,-145025.0,-145025.0,-133741.0,-145025.0,-133741.0,220686.0,-145025.0,220686.0,-126801.0,22310.0,-119566.0,0.0,-144782.0,147747.0,1364.0,17690.0,321053.0,262191.0,1394496.0
251,1321,2013-12-31,M1300 塑膠工業,M13A8 塑膠加工,2272282680,1394496.0,0.0,617796.0,1394496.0,1394496,321053.0,6281365,182994.0,55.0,503753.0,2272283,0.0,-118159.0,2860086.0,5090300,5090300,5889757.0,391492.0,40011.0,26802.0,13209.0,13209.0,68893.0,13209.0,68893.0,220686.0,13209.0,220686.0,57153.0,205977.0,13406.0,0.0,40011.0,147447.0,1377.0,219773.0,208975.0,321053.0,1394496.0
252,1321,2012-12-28,M1300 塑膠工業,M13A8 塑膠加工,2272282680,1394496.0,0.0,667644.0,1394496.0,1394496,208975.0,5746002,148876.0,0.0,531562.0,2272283,5515.0,2832807.0,2838322.0,5021407,5021407,5479539.0,387696.0,-115374.0,2358.0,-117732.0,-117732.0,-161152.0,-117732.0,-161152.0,220686.0,,,-102250.0,50027.0,-120300.0,0.0,-115374.0,150834.0,1443.0,-3181.0,249027.0,208975.0,1394496.0
253,1323,2018-12-28,M1300 塑膠工業,M13A8 塑膠加工,912745540,561869.0,138240.0,1542402.0,404890.0,671846,806643.0,1356145,304206.0,60658.0,169066.0,912745,299331.0,726456.0,1085870.0,1964943,2281781,3759197.0,421573.0,505472.0,143628.0,361844.0,361844.0,333515.0,301630.0,272925.0,90884.0,301630.0,91464.0,516709.0,742915.0,357154.0,164294.0,505472.0,193883.0,32323.0,478399.0,628217.0,806643.0,404890.0
254,1323,2017-12-29,M1300 塑膠工業,M13A8 塑膠加工,912745540,410390.0,0.0,1369770.0,258317.0,374083,628217.0,1388730,293795.0,46235.0,182736.0,912745,274216.0,586555.0,903190.0,1810167,2096325,3241637.0,361429.0,406722.0,92887.0,313835.0,313835.0,281133.0,251158.0,218565.0,90884.0,251158.0,91262.0,417885.0,657373.0,313039.0,118657.0,406722.0,212448.0,27040.0,350111.0,790860.0,628217.0,258317.0
255,1323,2016-12-30,M1300 塑膠工業,M13A8 塑膠加工,912745540,444728.0,0.0,1321711.0,279930.0,405383,790860.0,1396655,299383.0,30816.0,184751.0,912745,245972.0,585284.0,831256.0,1755193,2005974,3132610.0,389898.0,448985.0,105827.0,343158.0,343158.0,229382.0,282440.0,169485.0,90884.0,282440.0,91376.0,466596.0,698024.0,346908.0,164294.0,448985.0,212818.0,18610.0,328244.0,686552.0,790860.0,279930.0
256,1323,2015-12-31,M1300 塑膠工業,M13A8 塑膠加工,912745540,452657.0,0.0,1336771.0,284921.0,412610,686552.0,1556464,286108.0,51396.0,248498.0,912745,222803.0,486635.0,709438.0,1726577,1951450,3124337.0,389864.0,402452.0,106460.0,295992.0,295992.0,241411.0,231691.0,179367.0,90884.0,231691.0,91652.0,423896.0,670115.0,294881.0,141476.0,402452.0,229341.0,16878.0,763234.0,549005.0,686552.0,284921.0
257,1323,2014-12-31,M1300 塑膠工業,M13A8 塑膠加工,912745540,436454.0,0.0,1310137.0,313335.0,490259,549005.0,1499134,283594.0,65250.0,233781.0,912745,195440.0,471584.0,667024.0,1710801,1930351,3471411.0,413848.0,482940.0,133311.0,349629.0,349629.0,373283.0,275228.0,300322.0,90884.0,275228.0,91505.0,508816.0,754867.0,348839.0,164294.0,482940.0,224056.0,21995.0,520759.0,609620.0,549005.0,313335.0
258,1323,2013-12-31,M1300 塑膠工業,M13A8 塑膠加工,912745540,411011.0,0.0,1095503.0,295070.0,461679,609620.0,1473004,243481.0,93293.0,180746.0,869281,171474.0,389647.0,561121.0,1501485,1706953,3289477.0,386456.0,441949.0,139026.0,302923.0,302923.0,324121.0,239659.0,266023.0,86555.0,239659.0,87052.0,468048.0,718085.0,302906.0,86928.0,441949.0,231494.0,18543.0,663107.0,441025.0,609620.0,295070.0
259,1323,2012-12-28,M1300 塑膠工業,M13A8 塑膠加工,912745540,400462.0,0.0,857708.0,287496.0,449830,441025.0,1563204,191525.0,37961.0,150232.0,827887,152837.0,286085.0,438922.0,1293166,1463195,3057537.0,387683.0,318364.0,81306.0,237058.0,237058.0,203293.0,194171.0,160448.0,82434.0,,,353754.0,607600.0,235537.0,57952.0,318364.0,233287.0,20559.0,547492.0,337792.0,441025.0,287496.0
260,1324,2018-12-28,M1300 塑膠工業,M13A9 膠帶,751218820,328747.0,0.0,298872.0,328747.0,328747,229133.0,387959,52350.0,11503.0,32178.0,751219,158605.0,89422.0,266942.0,1002363,1002363,1137469.0,176667.0,8274.0,7079.0,1195.0,1195.0,-599.0,1195.0,-599.0,75122.0,1195.0,75162.0,8358.0,39341.0,328.0,22537.0,8274.0,30539.0,444.0,-9085.0,337694.0,229133.0,328747.0
261,1324,2017-12-29,M1300 塑膠工業,M13A9 膠帶,751218820,328747.0,0.0,326052.0,328747.0,328747,337694.0,377135,72005.0,33713.0,57402.0,751219,152576.0,111411.0,282902.0,1025498,1025498,1227153.0,203519.0,86510.0,26224.0,60286.0,60286.0,54840.0,60286.0,54840.0,75122.0,60286.0,75374.0,86585.0,117453.0,61631.0,22537.0,86510.0,30576.0,292.0,120847.0,327895.0,337694.0,328747.0
262,1324,2016-12-30,M1300 塑膠工業,M13A9 膠帶,751218820,328747.0,0.0,253302.0,328747.0,328747,327895.0,329669,72323.0,14706.0,64785.0,751219,146081.0,90832.0,255828.0,1000707,1000707,1236115.0,202156.0,80644.0,15698.0,64946.0,64946.0,42489.0,64946.0,42489.0,75122.0,64946.0,75391.0,80722.0,111887.0,59149.0,30049.0,80644.0,30891.0,274.0,91672.0,295017.0,327895.0,328747.0
263,1324,2015-12-31,M1300 塑膠工業,M13A9 膠帶,751218820,328747.0,0.0,269742.0,328747.0,328747,295017.0,359646,63131.0,14657.0,60469.0,751219,140297.0,63743.0,222955.0,988267,988267,1274030.0,194052.0,74650.0,16810.0,57840.0,57840.0,51150.0,57840.0,51150.0,75122.0,57840.0,75348.0,74674.0,112423.0,57053.0,30049.0,74650.0,37338.0,411.0,29550.0,322683.0,295017.0,328747.0
264,1324,2014-12-31,M1300 塑膠工業,M13A9 膠帶,751218820,328747.0,0.0,288772.0,328747.0,328747,322683.0,383134,57775.0,6524.0,87076.0,751219,135992.0,33644.0,188551.0,959654,959654,1447397.0,194915.0,52047.0,8994.0,43053.0,43053.0,38514.0,43053.0,38514.0,75122.0,43053.0,75231.0,52086.0,94165.0,42451.0,22537.0,52047.0,41817.0,262.0,195928.0,255855.0,322683.0,328747.0
265,1324,2013-12-31,M1300 塑膠工業,M13A9 膠帶,751218820,328747.0,0.0,276425.0,328747.0,328747,255855.0,384223,48979.0,7158.0,67886.0,751219,131642.0,107129.0,257686.0,1018798,1018798,1488301.0,190968.0,54132.0,10628.0,43504.0,43504.0,66192.0,43504.0,66192.0,75122.0,43504.0,75122.0,54233.0,99869.0,42282.0,97658.0,54132.0,45381.0,255.0,12445.0,285741.0,255855.0,328747.0
266,1324,2012-12-28,M1300 塑膠工業,M13A9 膠帶,751218820,328747.0,0.0,270175.0,328747.0,328747,285741.0,403781,56808.0,1632.0,69172.0,751219,127884.0,94517.0,241316.0,982655,982655,1364524.0,189784.0,43428.0,9146.0,34282.0,34282.0,10719.0,34282.0,10719.0,75122.0,,,43611.0,88144.0,33259.0,30049.0,43428.0,44421.0,112.0,106860.0,237353.0,285741.0,328747.0
267,1325,2018-12-28,M1300 塑膠工業,M14F 不織布,852811980,469414.0,3734.0,240214.0,337881.0,341606,162843.0,808776,27611.0,3651.0,13912.0,852812,205080.0,517700.0,885600.0,1717531,1785545,914449.0,52782.0,73335.0,13413.0,59922.0,59922.0,50743.0,59853.0,51950.0,85281.0,59853.0,85409.0,73357.0,128998.0,59381.0,42641.0,73335.0,55579.0,62.0,88054.0,75086.0,162843.0,337881.0
268,1325,2017-12-29,M1300 塑膠工業,M14F 不織布,852811980,477688.0,0.0,240371.0,334147.0,334147,75086.0,789059,25660.0,4686.0,14777.0,852812,200729.0,495914.0,854833.0,1695561,1768423,865210.0,52697.0,52858.0,13181.0,39677.0,39677.0,33084.0,43512.0,38882.0,85281.0,43512.0,85307.0,52890.0,116358.0,39372.0,29848.0,52858.0,63384.0,84.0,136963.0,75793.0,75086.0,334147.0
269,1325,2016-12-30,M1300 塑膠工業,M14F 不織布,852811980,487625.0,4284.0,253343.0,330076.0,334442,75793.0,834404,38987.0,14842.0,15343.0,852812,189556.0,542494.0,879546.0,1724983,1807608,990428.0,67382.0,136260.0,24790.0,111470.0,111470.0,81598.0,111728.0,89247.0,96548.0,111728.0,96779.0,136276.0,201931.0,110362.0,68225.0,136260.0,65591.0,64.0,159326.0,152665.0,75793.0,330076.0
270,1325,2015-12-31,M1300 塑膠工業,M14F 不織布,852811980,530192.0,4405.0,271184.0,325792.0,334685,152665.0,892606,31721.0,14825.0,25106.0,1003308,179555.0,510999.0,838051.0,1856101,1951023,1109886.0,73055.0,121485.0,23241.0,98244.0,98244.0,88551.0,100014.0,92319.0,100331.0,100014.0,100500.0,121540.0,193094.0,98117.0,70232.0,121485.0,71463.0,91.0,288662.0,237629.0,152665.0,325792.0
271,1325,2014-12-31,M1300 塑膠工業,M14F 不織布,852811980,542497.0,4067.0,277343.0,321387.0,321387,237629.0,943645,33068.0,2406.0,41543.0,1003308,173675.0,462014.0,783315.0,1808290,1912155,1205434.0,79513.0,71248.0,14628.0,56620.0,56620.0,75650.0,58797.0,72096.0,100565.0,58797.0,100594.0,71359.0,141455.0,56316.0,45149.0,71248.0,69935.0,161.0,83068.0,198686.0,237629.0,321387.0
272,1325,2013-12-31,M1300 塑膠工業,M14F 不織布,852811980,512758.0,4078.0,262918.0,317320.0,321356,198686.0,940262,28764.0,6152.0,39169.0,1006828,166431.0,480151.0,794208.0,1807376,1912513,1089403.0,65665.0,88601.0,16927.0,71674.0,71674.0,93237.0,72441.0,88055.0,100683.0,72441.0,100742.0,88760.0,161241.0,70511.0,65444.0,88601.0,71988.0,493.0,88416.0,120352.0,198686.0,317320.0
273,1325,2012-12-28,M1300 塑膠工業,M14F 不織布,852811980,484582.0,4065.0,243951.0,313242.0,321111,120352.0,967427,33399.0,10037.0,44324.0,1006828,158945.0,456367.0,762942.0,1763965,1868665,1057807.0,66074.0,93310.0,20361.0,72949.0,72949.0,58209.0,75132.0,64671.0,100683.0,,,93955.0,169473.0,71435.0,45307.0,93310.0,75231.0,287.0,171651.0,106281.0,120352.0,313242.0
274,1326,2018-12-28,M1300 塑膠工業,M13A1 泛用塑膠,58611862910,52263324.0,6589991.0,52420565.0,34430435.0,40028811,31209809.0,129098640,12264130.0,5014075.0,6674084.0,58611863,56487920.0,84098904.0,193718209.0,369808874,433322499,407859765.0,15222276.0,63716245.0,8275227.0,55441018.0,55441018.0,39074767.0,48769317.0,33258356.0,5833768.0,48769317.0,5833768.0,66015944.0,84851287.0,54693772.0,36339355.0,63716245.0,14431281.0,4404062.0,60591316.0,29684599.0,31209809.0,37212142.0
275,1326,2017-12-29,M1300 塑膠工業,M13A1 泛用塑膠,58611862910,41650353.0,6155311.0,44260913.0,27840444.0,36936005,29684599.0,125345618,10693867.0,3927165.0,7039419.0,58611863,51046840.0,84218728.0,181832657.0,357669876,418501076,358421471.0,14282138.0,66706883.0,6670937.0,60035946.0,60035946.0,76347983.0,54410802.0,70707693.0,5833768.0,54410802.0,5833768.0,69029587.0,86855994.0,57010965.0,41028304.0,66706883.0,14472479.0,3353928.0,71240159.0,30391911.0,29684599.0,30622151.0
276,1326,2016-12-30,M1300 塑膠工業,M13A1 泛用塑膠,58611862910,35495042.0,2367940.0,34713118.0,21685133.0,33370030,30391911.0,130913460,8387052.0,3708596.0,6684194.0,58611863,46663535.0,72560103.0,161151188.0,319990566,379640412,319204627.0,14115902.0,54675666.0,5908938.0,48766728.0,48766728.0,70113894.0,43833045.0,57934824.0,5842651.0,43833045.0,5842651.0,56668809.0,77010547.0,49554044.0,32822643.0,54675666.0,16029866.0,4311872.0,59713289.0,34744139.0,30391911.0,24466840.0
277,1326,2015-12-31,M1300 塑膠工業,M13A1 泛用塑膠,58611862910,101065126.0,0.0,35392210.0,19317193.0,32860892,34744139.0,144363759,10310254.0,3174973.0,11080958.0,58611863,43905716.0,52528055.0,138361321.0,282830518,333077533,329349307.0,14338770.0,35989165.0,4371618.0,31617547.0,31617547.0,18334737.0,27578193.0,12247215.0,5842929.0,27578193.0,5842929.0,38294536.0,58244554.0,30610101.0,20514152.0,35989165.0,16494663.0,3455355.0,67372964.0,14335920.0,34744139.0,22098900.0
278,1326,2014-12-31,M1300 塑膠工業,M13A1 泛用塑膠,58611862910,30309439.0,456525.0,40219114.0,19317193.0,31292979,14335920.0,144975464,9264670.0,286812.0,10990434.0,58611863,42852687.0,33888707.0,118668944.0,277430181,323300101,401453739.0,13754916.0,15692070.0,1672850.0,14019220.0,14019220.0,26596682.0,10528318.0,24989670.0,5844385.0,10528318.0,5844385.0,18276765.0,38557890.0,10375001.0,7033424.0,15692070.0,17082788.0,3198337.0,32988287.0,11459481.0,14335920.0,22098900.0
279,1326,2013-12-31,M1300 塑膠工業,M13A1 泛用塑膠,58611862910,28319677.0,29610.0,39090067.0,19317193.0,28051080,11459481.0,145053156,6624633.0,2190113.0,10452088.0,58611863,40366323.0,43370427.0,123243532.0,267412721,312707801,427999934.0,13581238.0,30306827.0,3628303.0,26678524.0,26678524.0,44289483.0,24863645.0,42928742.0,5844603.0,24863645.0,5844603.0,32927593.0,55263304.0,27004217.0,14652966.0,30306827.0,18110987.0,4224724.0,39044204.0,11562869.0,11459481.0,21642375.0
280,1326,2012-12-28,M1300 塑膠工業,M13A1 泛用塑膠,58611862910,25092534.0,874680.0,35002082.0,19317193.0,27288690,11562869.0,144731741,5754627.0,352034.0,10492181.0,56904721,39656897.0,24622156.0,103785835.0,227971293,273166856,391599981.0,12000379.0,9293443.0,790058.0,8503385.0,8503385.0,2431219.0,7315163.0,3617863.0,5672636.0,,,12142451.0,33833845.0,8361752.0,3698806.0,9293443.0,18554656.0,3136738.0,29135321.0,10144697.0,11562869.0,19317193.0
281,1339,2018-12-28,M2200 汽車工業,M15D 汽車組件,741388750,783233.0,30201.0,591104.0,1095618.0,1173729,958994.0,3054786,160773.0,108580.0,7339.0,741389,249371.0,1154490.0,1443462.0,3285582,3442317,2854734.0,360057.0,374204.0,89644.0,284560.0,284560.0,235017.0,307904.0,259358.0,74139.0,307904.0,74331.0,413864.0,766559.0,437206.0,148248.0,374204.0,332621.0,20074.0,769259.0,690251.0,958994.0,1095618.0
282,1339,2017-12-29,M2200 汽車工業,M15D 汽車組件,741388750,758880.0,163831.0,704129.0,1065417.0,1096479,690251.0,3185102,180569.0,44383.0,7356.0,741389,221797.0,1025985.0,1284779.0,3174684,3356433,2837280.0,370499.0,343600.0,79680.0,263920.0,263920.0,245738.0,275739.0,273031.0,74139.0,275739.0,74352.0,384168.0,736386.0,277774.0,148278.0,343600.0,334511.0,17707.0,428193.0,842751.0,690251.0,1065417.0
283,1339,2016-12-30,M2200 汽車工業,M15D 汽車組件,741388750,20000.0,71626.0,551277.0,901586.0,901586,842751.0,3234770,203538.0,44453.0,7378.0,741389,191203.0,965968.0,1157422.0,3028228,3273966,2475422.0,297831.0,390641.0,86131.0,304510.0,304510.0,218682.0,305935.0,234468.0,74139.0,305935.0,74399.0,424259.0,762933.0,306739.0,148278.0,390641.0,321325.0,17349.0,549694.0,594925.0,842751.0,901586.0
284,1339,2015-12-31,M2200 汽車工業,M15D 汽車組件,741388750,18000.0,829960.0,537567.0,829960.0,829960,594925.0,2954921,182677.0,55536.0,7080.0,741389,156838.0,843034.0,1000123.0,2941629,3154968,2153843.0,278881.0,438826.0,90195.0,348631.0,348631.0,411747.0,343647.0,377280.0,74658.0,343647.0,74811.0,452562.0,743376.0,351095.0,148278.0,438826.0,284984.0,5830.0,392222.0,102170.0,594925.0,829960.0
285,1402,2018-12-28,M1400 紡織纖維,M14A1 聚酯絲棉,53528752270,50465002.0,0.0,39909691.0,20655177.0,23734395,35342560.0,164557019,24286891.0,3615154.0,1868362.0,53528751,16752421.0,17996558.0,149192149.0,203535137,267729437,228661933.0,29616726.0,21055130.0,2663528.0,18391602.0,18391602.0,19297471.0,12028294.0,12883387.0,4998235.0,12028294.0,5015862.0,23744362.0,44848286.0,16992534.0,9635175.0,21055130.0,16283336.0,4820588.0,18800673.0,25464223.0,35342560.0,33936689.0
286,1402,2017-12-29,M1400 紡織纖維,M14A1 聚酯絲棉,53528752270,50396917.0,814859.0,36742013.0,20655177.0,22997991,25464223.0,152732987,16576470.0,2202099.0,2603463.0,53528751,15945807.0,12819238.0,141693400.0,194360387,255539093,217846948.0,34264491.0,16892291.0,2690954.0,14201337.0,14201337.0,14103676.0,8066136.0,7808712.0,4998785.0,8066136.0,5010822.0,19498167.0,40010807.0,15047312.0,6423450.0,16892291.0,15851009.0,4661631.0,29789070.0,35675422.0,25464223.0,33954088.0
287,1402,2016-12-30,M1400 紡織纖維,M14A1 聚酯絲棉,53528752270,49668428.0,909075.0,36010455.0,19840318.0,25145760,35675422.0,148316398,17066772.0,2393096.0,3610061.0,53528751,15315028.0,11785464.0,137393384.0,190886455,252192652,215855921.0,36634868.0,15960110.0,3257420.0,12702690.0,12702690.0,4760814.0,6307786.0,-1049835.0,4999727.0,6307786.0,5009535.0,18446995.0,37785387.0,10597590.0,4282300.0,15960110.0,15301556.0,4036836.0,34572226.0,40878814.0,35675422.0,33184116.0
288,1402,2015-12-31,M1400 紡織纖維,M14A1 聚酯絲棉,53528752270,51935438.0,1689213.0,38385341.0,19134418.0,25638872,40878814.0,148141804,17416670.0,1830859.0,3941868.0,53528751,14511559.0,13706389.0,136939498.0,197251565,260397003,217948202.0,35970309.0,19700673.0,5014304.0,14686369.0,14686369.0,10056140.0,8034691.0,3712786.0,5002506.0,8034691.0,5015839.0,22150822.0,40415765.0,9794308.0,5352875.0,19700673.0,14310140.0,3954803.0,34038033.0,25985419.0,40878814.0,32281785.0
289,1402,2014-12-31,M1400 紡織纖維,M14A1 聚酯絲棉,53528752270,51310093.0,2477122.0,39346383.0,19458065.0,25073813,25985419.0,143970828,17456282.0,3368813.0,2648882.0,52479168,13408217.0,17383706.0,136703865.0,199665986,263484311,235506639.0,36039714.0,21417729.0,4409757.0,17007972.0,17007972.0,19403111.0,10853091.0,12866915.0,4906317.0,10853091.0,4918316.0,23352600.0,40260610.0,11542543.0,6297500.0,21417729.0,13821978.0,3086032.0,27069297.0,26645574.0,25985419.0,30578792.0
290,1402,2013-12-31,M1400 紡織纖維,M14A1 聚酯絲棉,53528752270,45133923.0,1270063.0,36364159.0,16420516.0,20159599,26645574.0,130870917,15805124.0,3115500.0,2781776.0,51450165,12687509.0,94418185.0,132555391.0,193315261,259449211,238840657.0,33172015.0,23877315.0,2935346.0,20941969.0,20941969.0,23284231.0,13215754.0,15568654.0,4808282.0,13215754.0,4822233.0,25309937.0,41833490.0,15688652.0,6688522.0,23877315.0,14083284.0,2440269.0,26775078.0,30645166.0,26645574.0,28086491.0
